chrom,TSS,TES,symbol,log2FoldChange,peak_chrom,start,end,peak_id,peak_count,strand,number_of_overlaps,id,TKO_mean_exp
chr15,81959431,81962430,Pmm1,-0.1231920587886062,.,-1,-1,.,-1,.,0,ENSMUSG00000022474,14.836929417426152
chr15,82032363,82035362,Desi1,-0.04639752222962578,.,-1,-1,.,-1,.,0,ENSMUSG00000022472,13.997632225062615
chr15,82046099,82049098,Snu13,-0.550583896391892,.,-1,-1,.,-1,.,0,ENSMUSG00000063480,13.101513747044011
chr15,83562288,83565287,Mcat,0.2333997874739953,chr15,83556001,83575999,peak_4538,30.90920036628499,.,2999,ENSMUSG00000048755,10.7156745095854
chr15,84190741,84193740,Samm50,0.12169848849622997,chr15,84193001,84193999,peak_4540,1.337013338348117,.,739,ENSMUSG00000022437,12.370850654756222
chr15,85858245,85861244,Gtse1,-1.4643259564719036,chr15,85860201,85863999,peak_4558,3.805521752825023,.,1043,ENSMUSG00000022385,14.109781261258648
chr15,86056195,86059194,Gramd4,-0.42469949501024734,chr15,86054201,86125799,peak_4559,387.5172270381815,.,2999,ENSMUSG00000035900,11.352880651032791
chr15,86212959,86215958,Tbc1d22a,0.09911565303055163,.,-1,-1,.,-1,.,0,ENSMUSG00000051864,11.410929278435797
chr15,88732734,88735733,Brd1,0.08667228671943329,chr15,88729401,88735599,peak_4566,3.1630355504852656,.,2865,ENSMUSG00000022387,10.487642160317519
chr15,89073624,89076623,Trabd,-0.22174915288145436,.,-1,-1,.,-1,.,0,ENSMUSG00000015363,11.606672074503933
chr15,90222811,90225810,Alg10b,0.026947756697973353,.,-1,-1,.,-1,.,0,ENSMUSG00000075470,13.639493187367915
chr15,95789343,95792342,Ano6,-0.23839683123834585,chr15,95756601,95907999,peak_4611,418.8058571178254,.,2999,ENSMUSG00000064210,14.637799288861066
chr15,96459344,96462343,Scaf11,-0.09925430853663532,chr15,96461801,96462999,peak_4615,1.9186815905050456,.,542,ENSMUSG00000033228,13.12068931331077
chr15,97962700,97965699,Tmem106c,-0.4103839047237186,chr15,97953001,98029599,peak_4643,90.05871634638297,.,2999,ENSMUSG00000052369,12.605556476503454
chr15,99250462,99253461,Mcrs1,-0.10212523193531912,chr15,99250001,99255999,peak_4662,6.796503989536504,.,2999,ENSMUSG00000037570,11.873774640601164
chr15,99668868,99671867,Asic1,-0.6677238651412817,chr15,99637601,99674199,peak_4667,52.63742816662219,.,2999,ENSMUSG00000023017,10.512757113227707
chr15,99700629,99703628,Smarcd1,0.23599343836139491,chr15,99698601,99706399,peak_4668,9.189004906456521,.,2999,ENSMUSG00000023018,12.07741693559241
chr15,99703991,99706990,Gm17349,0.19821421318402382,chr15,99698601,99706399,peak_4668,9.189004906456521,.,2408,ENSMUSG00000091604,10.57686110183747
chr16,4212498,4215497,Crebbp,-0.040527766242760874,.,-1,-1,.,-1,.,0,ENSMUSG00000022521,13.458226102062133
chr16,5048364,5051363,Glyr1,0.15229911389188747,.,-1,-1,.,-1,.,0,ENSMUSG00000022536,12.230093264379924
chr16,5048557,5051556,Ubn1,0.11501375775808194,.,-1,-1,.,-1,.,0,ENSMUSG00000039473,13.052218306525702
chr16,8790809,8793808,Usp7,-0.20679351503090634,chr16,8789601,8868999,peak_4745,154.9116568402786,.,2999,ENSMUSG00000022710,14.14250262784621
chr16,10312469,10315468,Emp2,-1.5347494123022825,chr16,10282201,10313399,peak_4747,131.31955971399498,.,930,ENSMUSG00000022505,12.67895108070532
chr16,10410448,10413447,Nubp1,-0.528287420099156,.,-1,-1,.,-1,.,0,ENSMUSG00000022503,11.425094436389488
chr16,13779208,13782207,Rrn3,-0.17495687694958914,.,-1,-1,.,-1,.,0,ENSMUSG00000022682,14.504649872973491
chr16,13817345,13820344,Ntan1,-0.14546150502181449,.,-1,-1,.,-1,.,0,ENSMUSG00000022681,10.764245625610378
chr16,13901632,13904631,Pdxdc1,0.07809384314005537,.,-1,-1,.,-1,.,0,ENSMUSG00000022680,13.110368967536767
chr16,14161775,14164774,Nde1,-0.6488486542599772,chr16,14161601,14162799,peak_4771,3.2410212756522854,.,1024,ENSMUSG00000022678,13.997382347879666
chr16,14360058,14363057,Abcc1,-0.07428743242067329,chr16,14348201,14380799,peak_4773,94.14521953582806,.,2999,ENSMUSG00000023088,12.86017020676312
chr16,15861870,15864869,Mzt2,-0.1820504744283594,chr16,15861801,15862599,peak_4784,1.2606509328062159,.,729,ENSMUSG00000022671,10.291094157376111
chr16,16357460,16360459,Dnm1l,-0.15600611230054962,chr16,16347601,16359999,peak_4788,3.9509068631449358,.,2539,ENSMUSG00000022789,13.863060645681989
chr16,16981882,16984881,Mapk1,-0.23469850571030876,.,-1,-1,.,-1,.,0,ENSMUSG00000063358,14.710698107120816
chr16,17507188,17510187,Lztr1,0.1910417529059991,.,-1,-1,.,-1,.,0,ENSMUSG00000022761,11.659918971771697
chr16,17529637,17532636,Thap7,-0.22474333075546693,chr16,17528001,17532399,peak_4790,4.048716017754501,.,2762,ENSMUSG00000022760,11.87624536119965
chr16,17897063,17900062,Dgcr2,-0.18971946586033653,.,-1,-1,.,-1,.,0,ENSMUSG00000003166,10.715891373237877
chr16,18051360,18054359,Dgcr6,0.12789292335275987,.,-1,-1,.,-1,.,0,ENSMUSG00000003531,10.855099384554075
chr16,18810279,18813278,Ufd1,-0.19465995503089403,chr16,18809601,18811199,peak_4806,1.6856922424925158,.,920,ENSMUSG00000005262,11.32313496839222
chr16,20300888,20303887,Parl,-0.3672936528815035,chr16,20293801,20459799,peak_4808,710.1436063515861,.,2999,ENSMUSG00000033918,10.38360303176508
chr16,20515482,20518481,Dvl3,0.30191601233149856,.,-1,-1,.,-1,.,0,ENSMUSG00000003233,12.928195685428888
chr16,20716165,20719164,Polr2h,-0.4318827169794232,.,-1,-1,.,-1,.,0,ENSMUSG00000021018,11.66901348837469
chr16,23223240,23226239,St6gal1,-0.36862662540871033,chr16,23216401,23296999,peak_4837,260.78932944040037,.,2999,ENSMUSG00000022885,10.196921594850304
chr16,24392007,24395006,Lpp,-0.10849778004093512,chr16,24389001,24543799,peak_4848,444.5255940650224,.,2999,ENSMUSG00000033306,14.815349680059965
chr16,30404476,30407475,Atp13a3,0.5694834827121125,.,-1,-1,.,-1,.,0,ENSMUSG00000022533,13.837851893230765
chr16,31079933,31082932,Xxylt1,-0.43805092487589997,chr16,30918801,31080599,peak_4888,251.3028863314712,.,666,ENSMUSG00000047434,12.90656577361901
chr16,31273778,31276777,Ppp1r2,-0.2662663875172238,chr16,31271801,31273799,peak_4891,2.0256042027955687,.,21,ENSMUSG00000047714,11.428004537988542
chr16,31661943,31664942,Dlg1,0.34185826756656523,chr16,31563201,31668599,peak_4897,392.7303211716473,.,2999,ENSMUSG00000022770,10.330185666751808
chr16,31947013,31950012,Ncbp2,0.13720392902288875,.,-1,-1,.,-1,.,0,ENSMUSG00000022774,11.609001155958243
chr16,32077843,32080842,Pak2,-0.05264148142439063,.,-1,-1,.,-1,.,0,ENSMUSG00000022781,12.576322393267086
chr16,32429421,32432420,Pcyt1a,0.05429990094716365,chr16,32418001,32430399,peak_4901,8.405922548977014,.,978,ENSMUSG00000005615,12.57174317468846
chr16,32607420,32610419,Tfrc,-0.3882270503103661,.,-1,-1,.,-1,.,0,ENSMUSG00000022797,12.460991348378137
chr16,33965539,33968538,Umps,-0.7204519018348472,.,-1,-1,.,-1,.,0,ENSMUSG00000022814,13.756758123510938
chr16,36873640,36876639,Golgb1,0.3017734938623596,.,-1,-1,.,-1,.,0,ENSMUSG00000034243,12.69131841467799
chr16,38451204,38454203,Adprh,0.019039655762536637,chr16,38415201,38469999,peak_4954,226.51029970302827,.,2999,ENSMUSG00000002844,12.770160367920166
chr16,38557198,38560197,Tmem39a,-0.3121349826065277,.,-1,-1,.,-1,.,0,ENSMUSG00000002845,12.981293433691446
chr16,46153578,46156577,Gm4737,-0.36152746721691714,.,-1,-1,.,-1,.,0,ENSMUSG00000048087,12.91479201779329
chr16,56884667,56887666,Tmem45a,-1.1033461595224316,chr16,56826401,56885799,peak_5020,269.83818974932717,.,1132,ENSMUSG00000022754,13.006952462318338
chr16,57120203,57123202,Tomm70a,-0.2537216251168406,.,-1,-1,.,-1,.,0,ENSMUSG00000022752,10.986510521134107
chr16,64850496,64853495,Cggbp1,-0.28148036741780813,.,-1,-1,.,-1,.,0,ENSMUSG00000054604,14.86164142599412
chr16,87697445,87700444,Bach1,-0.37001027360773914,chr16,87657201,87716399,peak_5109,82.21770574592563,.,2999,ENSMUSG00000025612,13.152170066715563
chr16,90283004,90286003,Scaf4,-0.1466632148047373,chr16,90284601,90285399,peak_5112,1.281793484612789,.,798,ENSMUSG00000022983,11.342115055848474
chr16,92299786,92302785,Smim11,-0.13848731752661644,chr16,92300201,92301399,peak_5130,1.743645943813304,.,1198,ENSMUSG00000051989,10.276877379219503
chr17,3113472,3116471,Scaf8,0.06450959341895007,.,-1,-1,.,-1,.,0,ENSMUSG00000046201,12.417403796043967
chr17,10318355,10321354,Qk,0.21025427659601317,.,-1,-1,.,-1,.,0,ENSMUSG00000062078,10.314062024366844
chr17,12117204,12120203,Agpat4,-0.5315830080170723,chr17,12117601,12125799,peak_5207,36.54741631245076,.,2602,ENSMUSG00000023827,11.375620583475449
chr17,17623551,17626550,Lnpep,0.32223791118579836,.,-1,-1,.,-1,.,0,ENSMUSG00000023845,10.831919900844813
chr17,23672383,23675382,Thoc6,0.22234351715531328,chr17,23671801,23685399,peak_5262,39.964183561365914,.,2999,ENSMUSG00000041319,11.105766780022963
chr17,23770103,23773102,Flywch1,0.07243901704845232,.,-1,-1,.,-1,.,0,ENSMUSG00000040097,11.15200708243302
chr17,24149425,24152424,Pdpk1,-0.41044559725070034,chr17,24152401,24168399,peak_5273,53.97379369574266,.,23,ENSMUSG00000024122,13.268184529362628
chr17,24162267,24165266,Amdhd2,0.5689893160931966,chr17,24152401,24168399,peak_5273,53.97379369574266,.,2999,ENSMUSG00000036820,12.546076681311895
chr17,24526439,24529438,Traf7,-0.02040681345177593,.,-1,-1,.,-1,.,0,ENSMUSG00000052752,14.224621118653666
chr17,24694657,24697656,Gfer,-0.22365910622011784,chr17,24694201,24695599,peak_5283,2.4866165899656383,.,942,ENSMUSG00000040888,11.810405526072929
chr17,24838643,24841642,Hagh,0.06563976905215373,.,-1,-1,.,-1,.,0,ENSMUSG00000024158,11.389506703193954
chr17,24893616,24896615,Mrps34,-0.03555979172509241,.,-1,-1,.,-1,.,0,ENSMUSG00000038880,11.349530575093759
chr17,25131891,25134890,Clcn7,0.09874767531848833,chr17,25132601,25133199,peak_5291,1.15656036135786,.,598,ENSMUSG00000036636,14.387780228579905
chr17,25238625,25241624,Gnptg,0.09324373571993312,chr17,25241201,25241999,peak_5292,1.225331533714165,.,423,ENSMUSG00000035521,12.079198215630539
chr17,25726170,25729169,Rpusd1,-0.7576055729074672,.,-1,-1,.,-1,.,0,ENSMUSG00000041199,14.95685250010449
chr17,25873574,25876573,Mettl26,-0.10698817772868903,chr17,25873401,25874799,peak_5300,4.137976184362823,.,1225,ENSMUSG00000025731,14.088602848235224
chr17,25943437,25946436,Pigq,0.14912286497265767,.,-1,-1,.,-1,.,0,ENSMUSG00000025728,11.286465442355228
chr17,26068056,26071055,Rab11fip3,-0.17535404123573764,chr17,26065201,26068199,peak_5302,4.24845288088924,.,143,ENSMUSG00000037098,12.486785465369659
chr17,26915591,26918590,Kifc5b,-1.1651571916346382,.,-1,-1,.,-1,.,0,ENSMUSG00000024301,14.910159782790563
chr17,27564257,27567256,AI413582,-0.3399110006365091,chr17,27531401,27564799,peak_5319,90.44866979379331,.,542,ENSMUSG00000062753,13.756437279394852
chr17,27621996,27624995,Nudt3,-0.1759553424651925,chr17,27624001,27624799,peak_5320,1.236746139139179,.,798,ENSMUSG00000024213,12.033850421271845
chr17,28312019,28315018,Fance,0.7156447829909284,chr17,28308001,28327599,peak_5332,24.10183365137563,.,2999,ENSMUSG00000007570,12.862072859251377
chr17,29262687,29265686,Ppil1,-0.8743844650859312,chr17,29260001,29272799,peak_5348,30.321762211697276,.,2999,ENSMUSG00000024007,10.17658133483589
chr17,32349108,32352107,Akap8l,1.178326228864356,.,-1,-1,.,-1,.,0,ENSMUSG00000002625,10.852821301490144
chr17,33759031,33762030,Rab11b,-0.377142094036311,chr17,33746201,33826799,peak_5382,477.7649278817912,.,2999,ENSMUSG00000077450,14.030224788871676
chr17,33889162,33892161,Kifc1,-1.2361089754487788,.,-1,-1,.,-1,.,0,ENSMUSG00000079553,14.732241797537672
chr17,33954312,33957311,Vps52,0.5545385038854507,.,-1,-1,.,-1,.,0,ENSMUSG00000024319,13.532824603618572
chr17,34030312,34033311,Rxrb,0.6008131289382421,chr17,34022401,34034199,peak_5384,19.566066822563034,.,2999,ENSMUSG00000039656,14.444932541008116
chr17,34202027,34205026,Tap2,0.2987821699835724,chr17,34205001,34206199,peak_5386,2.304815840281798,.,25,ENSMUSG00000024339,10.793946943636982
chr17,34602191,34605190,Rnf5,0.587246503525627,chr17,34588201,34608599,peak_5387,16.584247861918044,.,2999,ENSMUSG00000015478,12.000056812063562
chr17,34835519,34838518,Dxo,-0.009169591095944412,chr17,34837601,34839199,peak_5390,1.2581205886228026,.,917,ENSMUSG00000040482,11.91051487054886
chr17,34929753,34932752,Neu1,0.24334539986793985,chr17,34930801,34934599,peak_5392,4.34476112427558,.,1951,ENSMUSG00000007038,13.818912735231644
chr17,35087763,35090762,Abhd16a,-0.07683416877689685,chr17,35090401,35091799,peak_5396,3.3057423245129565,.,361,ENSMUSG00000007036,11.747799067379223
chr17,35703122,35706121,Ddr1,1.1418190545714013,chr17,35694801,35723599,peak_5405,63.417436984024945,.,2999,ENSMUSG00000003534,14.823158958467298
chr17,35859818,35862817,Nrm,-0.676469348537536,chr17,35858001,35876599,peak_5409,40.30471938983142,.,2999,ENSMUSG00000059791,12.87781336731632
chr17,45685406,45688405,Tmem63b,0.10881844862039683,chr17,45683801,45700999,peak_5446,79.16353535094565,.,2999,ENSMUSG00000036026,13.195559293305804
chr17,46152054,46155053,Mad2l1bp,-0.2503368182164985,chr17,46153601,46165199,peak_5455,19.779651755192027,.,1452,ENSMUSG00000034509,14.507838642605424
chr17,46201282,46204281,Xpo5,-0.34404123266509634,.,-1,-1,.,-1,.,0,ENSMUSG00000067150,14.26176794588232
chr17,46672853,46675852,Rrp36,-0.012627591457774359,chr17,46669401,46680199,peak_5462,14.501669627795538,.,2999,ENSMUSG00000023971,10.756356550049741
chr17,47503551,47506550,Ccnd3,0.48747281528369824,chr17,47502801,47528199,peak_5477,43.24359618854559,.,2999,ENSMUSG00000034165,12.106980199286083
chr17,56038939,56041938,Chaf1a,-0.5518246972433678,.,-1,-1,.,-1,.,0,ENSMUSG00000002835,10.608197680681632
chr17,56073529,56076528,Ubxn6,0.30927217784802147,.,-1,-1,.,-1,.,0,ENSMUSG00000019578,10.136955072799347
chr17,56217406,56220405,Dpp9,-0.06420344006119727,chr17,56219201,56219999,peak_5513,3.693218233271441,.,798,ENSMUSG00000001229,13.200135620229819
chr17,56583325,56586324,Safb,0.15306112474866895,.,-1,-1,.,-1,.,0,ENSMUSG00000071054,10.919706834956742
chr17,56671794,56674793,Ranbp3,-0.1390080494581644,chr17,56671601,56672799,peak_5519,4.560717313596084,.,1005,ENSMUSG00000002372,14.052409034600748
chr17,56763257,56766256,Dus3l,-0.015207008183902297,chr17,56763201,56766199,peak_5520,6.038370511757631,.,2942,ENSMUSG00000007603,12.380861466469396
chr17,56995839,56998838,Alkbh7,0.3175285293393215,chr17,56997801,57013199,peak_5522,10.68655898006549,.,1037,ENSMUSG00000002661,10.14123291015679
chr17,63861562,63864561,Fer,-1.0190896001117198,chr17,63635201,64040799,peak_5542,3297.0649851910425,.,2999,ENSMUSG00000000127,13.168947437431877
chr17,63862292,63865291,A930002H24Rik,-1.400522914564716,chr17,63635201,64040799,peak_5542,3297.0649851910425,.,2999,ENSMUSG00000045506,10.8146492501891
chr17,65884299,65887298,Ralbp1,-0.1151495618091632,chr17,65886001,65887399,peak_5560,5.698427110090365,.,1297,ENSMUSG00000024096,14.62194418128675
chr17,65949727,65952726,Twsg1,0.06878645147487714,chr17,65937601,65950199,peak_5561,11.855345313130057,.,472,ENSMUSG00000024098,14.514310265450112
chr17,66110045,66113044,Washc1,0.06085839786982539,.,-1,-1,.,-1,.,0,ENSMUSG00000024101,13.841501596345655
chr17,66448251,66451250,Mtcl1,-0.5237429031493919,chr17,66446801,66460999,peak_5566,9.058466788632087,.,2999,ENSMUSG00000052105,11.479543700104365
chr17,66518230,66521229,Rab12,-0.11800919079671572,chr17,66507401,66518599,peak_5568,21.218524826827252,.,369,ENSMUSG00000023460,11.755617315181631
chr17,69074183,69077182,Epb41l3,-0.049516322866350736,.,-1,-1,.,-1,.,0,ENSMUSG00000024044,10.470419776349825
chr17,79353592,79356591,Cdc42ep3,0.9704528285063236,chr17,79332601,79358999,peak_5642,43.24724687579967,.,2999,ENSMUSG00000036533,10.614472704993428
chr17,84789290,84792289,Lrpprc,-0.011945847008179087,.,-1,-1,.,-1,.,0,ENSMUSG00000024120,12.304555037776883
chr17,87281386,87284385,Ttc7,-1.2221955800401805,chr17,87263601,87319799,peak_5691,70.92701777730005,.,2999,ENSMUSG00000036918,12.064378163250717
chr17,87973562,87976561,Msh6,-0.7053779619884677,chr17,87964601,87977199,peak_5703,9.294224126831985,.,2999,ENSMUSG00000005370,13.365212403318743
chr17,88063792,88066791,Fbxo11,0.01545754598835736,.,-1,-1,.,-1,.,0,ENSMUSG00000005371,13.690783230501173
chr18,7867332,7870331,Wac,0.04627518137387212,.,-1,-1,.,-1,.,0,ENSMUSG00000024283,10.582952958758915
chr18,9448655,9451654,Ccny,0.28463963022478755,.,-1,-1,.,-1,.,0,ENSMUSG00000024286,13.897479799095459
chr18,10724048,10727047,Mib1,0.2835759053226111,.,-1,-1,.,-1,.,0,ENSMUSG00000024294,11.29528936378168
chr18,24203844,24206843,Galnt1,-0.8198489227894168,chr18,24201001,24205199,peak_5803,10.787351469261795,.,1355,ENSMUSG00000000420,14.631088726053521
chr18,31632871,31635870,Sap130,0.0709870276174648,.,-1,-1,.,-1,.,0,ENSMUSG00000024260,12.874779887186754
chr18,31758326,31761325,Ammecr1l,0.6096337582379556,.,-1,-1,.,-1,.,0,ENSMUSG00000041915,10.283813016951713
chr18,31787659,31790658,Polr2d,-0.13844542764203777,.,-1,-1,.,-1,.,0,ENSMUSG00000024258,12.87124691460189
chr18,32238800,32241799,Ercc3,0.10146871246508417,.,-1,-1,.,-1,.,0,ENSMUSG00000024382,13.89061479368421
chr18,35498281,35501280,Sil1,0.7745833536750051,.,-1,-1,.,-1,.,0,ENSMUSG00000024357,13.099998255992276
chr18,35597117,35600116,Paip2,0.4419268608890621,.,-1,-1,.,-1,.,0,ENSMUSG00000037058,12.343382367910907
chr18,35827897,35830896,Cxxc5,0.35126685534565394,.,-1,-1,.,-1,.,0,ENSMUSG00000046668,10.238187671329214
chr18,36279597,36282596,Pura,0.0049278392391967395,.,-1,-1,.,-1,.,0,ENSMUSG00000043991,11.346404481109248
chr18,37953517,37956516,Hdac3,0.5752696750125904,chr18,37945601,37956399,peak_5869,12.492106650388676,.,2882,ENSMUSG00000024454,14.36372641095678
chr18,38248755,38251754,Dele1,0.15954974857503432,chr18,38247201,38301999,peak_5876,85.37691212266432,.,2999,ENSMUSG00000024442,10.973860024707808
chr18,40217930,40220929,Yipf5,0.0063596656216743175,.,-1,-1,.,-1,.,0,ENSMUSG00000024487,13.912484021961033
chr18,42509987,42512986,Tcerg1,0.025075978029178846,.,-1,-1,.,-1,.,0,ENSMUSG00000024498,14.847055197098758
chr18,46740081,46743080,Atg12,0.23899715924210171,chr18,46600601,46748199,peak_5906,118.7242429628674,.,2999,ENSMUSG00000032905,12.987802565104431
chr18,50126701,50129700,Hsd17b4,0.15008100292830454,.,-1,-1,.,-1,.,0,ENSMUSG00000024507,13.851454364816657
chr18,60847472,60850471,Tcof1,-0.2975559317417952,chr18,60844601,60933799,peak_5960,270.57826971432814,.,2999,ENSMUSG00000024613,14.56654258992782
chr18,61175551,61178550,Hmgxb3,0.08103814493601112,.,-1,-1,.,-1,.,0,ENSMUSG00000024622,10.857179334565899
chr18,61706136,61709135,Pcyox1l,-0.34993761754854563,chr18,61704201,61706799,peak_5971,7.791669456549958,.,663,ENSMUSG00000024579,10.5695438253691
chr18,62547196,62550195,Fbxo38,0.36040013590219316,.,-1,-1,.,-1,.,0,ENSMUSG00000042211,10.299401694274374
chr18,64488752,64491751,Fech,-0.02824396984226001,.,-1,-1,.,-1,.,0,ENSMUSG00000024588,10.929739751255596
chr18,67447673,67450672,Afg3l2,0.1666199244759443,.,-1,-1,.,-1,.,0,ENSMUSG00000024527,13.515388252646733
chr18,75366029,75369028,Smad7,-0.01442036467634709,chr18,75337801,75416799,peak_6061,221.40308527017854,.,2999,ENSMUSG00000025880,12.849358987529149
chr18,76240080,76243079,Smad2,0.13662575013999734,.,-1,-1,.,-1,.,0,ENSMUSG00000024563,11.016700795900332
chr18,80149983,80152982,Adnp2,0.026000435193782347,chr18,80144001,80154199,peak_6092,11.519045850229187,.,2999,ENSMUSG00000053950,10.881626999131322
chr18,80468196,80471195,Ctdp1,-0.3398752311845296,.,-1,-1,.,-1,.,0,ENSMUSG00000033323,10.656889265842812
chr19,4124434,4127433,Tmem134,0.13457860435297933,chr19,4085601,4175999,peak_6131,170.77697023797748,.,2999,ENSMUSG00000024845,14.563581561564998
chr19,4212738,4215737,Clcf1,0.21777658800511052,chr19,4190601,4269199,peak_6132,109.95676393594307,.,2999,ENSMUSG00000040663,10.805506648343021
chr19,4396786,4399785,Kdm2a,0.4308606956532251,chr19,4397601,4398399,peak_6134,4.345775703527,.,798,ENSMUSG00000054611,10.259034416311634
chr19,4624142,4627141,Rce1,0.1579000888857843,.,-1,-1,.,-1,.,0,ENSMUSG00000024889,11.538407160849964
chr19,4810135,4813134,Rbm14,-0.18668439737523207,chr19,4791201,4813399,peak_6138,13.810204531610129,.,2999,ENSMUSG00000006456,14.518184159424926
chr19,5117061,5120060,Klc2,-0.08842357179815027,.,-1,-1,.,-1,.,0,ENSMUSG00000024862,11.308167306125554
chr19,5486903,5489902,Mus81,0.2288423334716286,chr19,5408201,5487599,peak_6149,168.0310864093797,.,696,ENSMUSG00000024906,10.129038813208451
chr19,5608738,5611737,Kat5,0.08567014363585203,chr19,5605201,5609399,peak_6153,7.5986395034098155,.,661,ENSMUSG00000024926,11.732889911141921
chr19,5687242,5690241,Map3k11,0.321552326958499,chr19,5685001,5694399,peak_6155,13.560972063070794,.,2999,ENSMUSG00000004054,14.688426658163388
chr19,5911511,5914510,Dpf2,0.606119546711954,chr19,5909001,5957799,peak_6162,292.37918036172385,.,2999,ENSMUSG00000024826,13.303631250450772
chr19,6045076,6048075,Syvn1,0.29318041331566747,chr19,6044201,6068799,peak_6165,27.892299432383112,.,2999,ENSMUSG00000024807,14.919760433355783
chr19,6056286,6059285,Mrpl49,0.08262783736557258,chr19,6044201,6068799,peak_6165,27.892299432383112,.,2999,ENSMUSG00000007338,14.45224519882795
chr19,6083457,6086456,Zfpl1,-0.09621320357699256,.,-1,-1,.,-1,.,0,ENSMUSG00000024792,14.24060062567886
chr19,6117151,6120150,Sac3d1,-0.3132981299543586,.,-1,-1,.,-1,.,0,ENSMUSG00000024790,14.76875243946133
chr19,6140049,6143048,Arl2,0.0742897365488045,chr19,6123401,6142999,peak_6166,48.82447969162029,.,2950,ENSMUSG00000024944,13.660407865480577
chr19,6234373,6237372,Ppp2r5b,0.3786183209557805,.,-1,-1,.,-1,.,0,ENSMUSG00000024777,12.086488020510554
chr19,6333479,6336478,Men1,0.13987592219338,chr19,6333601,6337399,peak_6169,10.97800737467577,.,2877,ENSMUSG00000024947,14.439640427547934
chr19,6920341,6923340,Esrra,0.5924785073423936,chr19,6899401,6923799,peak_6176,19.92185907748582,.,2999,ENSMUSG00000024955,13.071223921490349
chr19,6994618,6997617,Nudt22,0.13316888859818907,chr19,6985201,6995799,peak_6179,18.518304181597074,.,1181,ENSMUSG00000037349,10.563542227386463
chr19,7239684,7242683,Naa40,0.10407861346628691,.,-1,-1,.,-1,.,0,ENSMUSG00000024764,11.013258991907522
chr19,7340361,7343360,Mark2,0.34716197151317957,.,-1,-1,.,-1,.,0,ENSMUSG00000024969,10.87429030717055
chr19,8817834,8820833,Ttc9c,-0.21382824475258516,.,-1,-1,.,-1,.,0,ENSMUSG00000071660,10.296521190308297
chr19,8952347,8955346,Tut1,0.32689152826636997,.,-1,-1,.,-1,.,0,ENSMUSG00000071645,10.716579388497006
chr19,10303378,10306377,Dagla,-1.2235844260437767,chr19,10264601,10313399,peak_6202,413.6553166040805,.,2999,ENSMUSG00000035735,14.540956872775693
chr19,10575672,10578671,Cyb561a3,0.13836198148793885,chr19,10556401,10609999,peak_6204,164.01318392786646,.,2999,ENSMUSG00000034445,13.1202544873279
chr19,10687235,10690234,Vps37c,0.23945041500621636,chr19,10689401,10716199,peak_6205,34.87718755298389,.,833,ENSMUSG00000048832,10.351978147723623
chr19,12499955,12502954,Dtx4,0.04892207313926527,chr19,12460001,12501799,peak_6217,108.05632350791355,.,1844,ENSMUSG00000039982,14.016024946434928
chr19,12794627,12797626,Zfp91,-0.15325959667221029,chr19,12790001,12818199,peak_6220,96.50141752649155,.,2999,ENSMUSG00000024695,13.935003286029737
chr19,17392543,17395542,Rfk,0.24492904034596721,chr19,17395201,17396599,peak_6238,2.618656330249761,.,341,ENSMUSG00000024712,12.744997745939402
chr19,18711693,18714692,D030056L22Rik,-0.4832085699343695,chr19,18711201,18712799,peak_6242,4.861591210806939,.,1106,ENSMUSG00000047044,12.812670130039944
chr19,21270778,21273777,Zfand5,0.3374636284140802,chr19,21269201,21271799,peak_6255,8.997134167621645,.,1021,ENSMUSG00000024750,10.119843716553554
chr19,24475857,24478856,Fam122a,0.25514696163704065,chr19,24477801,24478599,peak_6282,1.7937465507993566,.,798,ENSMUSG00000074922,12.152354825190578
chr19,27428326,27431325,Pum3,0.029296359210021775,.,-1,-1,.,-1,.,0,ENSMUSG00000041360,13.416910944624334
chr19,32755997,32758996,Pten,0.5703900053321684,.,-1,-1,.,-1,.,0,ENSMUSG00000013663,10.018920361412379
chr19,36118600,36121599,Ankrd1,-0.1830742486146696,chr19,36081401,36269799,peak_6350,1264.465587751841,.,2999,ENSMUSG00000024803,13.828000904807576
chr19,37336353,37339352,Ide,-0.04617174106630658,chr19,37332801,37358799,peak_6361,15.964727530632905,.,2999,ENSMUSG00000056999,12.093292492529741
chr19,41894674,41897673,Rrp12,-0.17944261070515183,.,-1,-1,.,-1,.,0,ENSMUSG00000035049,11.67474612425515
chr19,41931924,41934923,Exosc1,-0.4136327764222773,chr19,41930201,41934999,peak_6390,3.053771954941072,.,2999,ENSMUSG00000034321,14.31813882919772
chr19,41931980,41934979,Zdhhc16,-0.16071305373039965,chr19,41930201,41934999,peak_6390,3.053771954941072,.,2999,ENSMUSG00000025157,12.897944497763957
chr19,42084858,42087857,Morn4,-0.3051087676091373,chr19,42077801,42094599,peak_6392,61.89133509173972,.,2999,ENSMUSG00000049670,11.358258158055845
chr19,43673382,43676381,Slc25a28,-0.3881609395133677,chr19,43666601,43691999,peak_6402,28.724263092357635,.,2999,ENSMUSG00000040414,11.695548490632188
chr19,44144947,44147946,Bloc1s2,-0.06177065647805122,.,-1,-1,.,-1,.,0,ENSMUSG00000057506,14.293570724512803
chr19,44553941,44556940,Ndufb8,0.260313700001807,chr19,44555401,44556799,peak_6412,7.622834387751405,.,1398,ENSMUSG00000025204,12.44494763127286
